;Date;sentiment
876;2012-01-31;-0.4489116
877;2012-02-01;-0.7635745
878;2012-02-02;-0.34604964
879;2012-02-03;-0.48162332
880;2012-02-06;-0.71707237
881;2012-02-07;-0.48020023
882;2012-02-08;-0.37763694
883;2012-02-09;-0.49433637
884;2012-02-10;-0.49396402
885;2012-02-13;-0.44233924
886;2012-02-14;-0.2696311
887;2012-02-15;-0.41877633
888;2012-02-16;-0.56288826
889;2012-02-17;-0.27203995
890;2012-02-21;-0.6039101
891;2012-02-22;-0.7413951
892;2012-02-23;-0.44881186
893;2012-02-24;-0.5694682
894;2012-02-27;-0.14966199
895;2012-02-28;-0.50844795
896;2012-02-29;-0.5900364
897;2012-03-01;-0.117091514
898;2012-03-02;-0.21709915
899;2012-03-05;-0.12359651
900;2012-03-06;-0.5329806
901;2012-03-07;-0.32866886
902;2012-03-08;-0.39318925
903;2012-03-09;-0.5429381
904;2012-03-12;-0.5208693
905;2012-03-13;-0.22401866
906;2012-03-14;-0.51033556
907;2012-03-15;-0.19729188
908;2012-03-16;-0.5661938
909;2012-03-19;-0.4744832
910;2012-03-20;-0.11713374
911;2012-03-21;-0.363187
912;2012-03-22;-0.63630277
913;2012-03-23;-0.5332983
914;2012-03-26;-0.077105865
915;2012-03-27;-0.39413184
916;2012-03-28;-0.26745707
917;2012-03-29;-0.42542678
918;2012-03-30;-0.4042243
919;2012-04-02;-0.12577465
920;2012-04-03;-0.40620238
921;2012-04-04;-0.5997087
922;2012-04-05;-0.65494007
923;2012-04-09;-0.2126812
924;2012-04-10;-0.5786523
925;2012-04-11;-0.35637647
926;2012-04-12;-0.51546556
927;2012-04-13;-0.42787042
928;2012-04-16;-0.42677766
929;2012-04-17;-0.56608605
930;2012-04-18;-0.25172845
931;2012-04-19;-0.7567731
932;2012-04-20;-0.56370234
933;2012-04-23;-0.42303118
934;2012-04-24;0.15598959
935;2012-04-25;-0.6058701
936;2012-04-26;-0.50406003
937;2012-04-27;-0.22050095
938;2012-04-30;-0.009167159
939;2012-05-01;-0.36595288
940;2012-05-02;-0.48292416
941;2012-05-03;-0.12833555
942;2012-05-04;-0.546251
943;2012-05-07;-0.16102222
944;2012-05-08;-0.11970325
945;2012-05-09;0.37466604
946;2012-05-10;-0.07129438
947;2012-05-11;-0.52955073
948;2012-05-14;-0.45721835
949;2012-05-15;-0.32931915
950;2012-05-16;-0.5607542
951;2012-05-17;-0.58968735
952;2012-05-18;0.1419299
953;2012-05-21;-0.7196425
954;2012-05-22;-0.6498232
955;2012-05-23;-0.46267524
956;2012-05-24;-0.31241646
957;2012-05-25;-0.2570985
958;2012-05-29;-0.82649755
959;2012-05-30;-0.33394235
960;2012-05-31;-0.30778188
961;2012-06-01;-0.4496593
962;2012-06-04;-0.4724718
963;2012-06-05;-0.50406724
964;2012-06-06;-0.23424175
965;2012-06-07;-0.3563586
966;2012-06-08;-0.5813169
967;2012-06-11;-0.42763323
968;2012-06-12;-0.31739077
969;2012-06-13;-0.55974835
970;2012-06-14;-0.53519857
971;2012-06-15;-0.40574855
972;2012-06-18;-0.59444255
973;2012-06-19;-0.29913035
974;2012-06-20;-0.57705706
975;2012-06-21;0.087331966
976;2012-06-22;-0.33787635
977;2012-06-25;-0.07032426
978;2012-06-26;-0.6940667
979;2012-06-27;-0.5063401
980;2012-06-28;-0.46399155
981;2012-06-29;-0.34389564
982;2012-07-02;-0.06570327
983;2012-07-03;-0.5612948
984;2012-07-05;-0.2458888
985;2012-07-06;-0.66562444
986;2012-07-09;-0.33128542
987;2012-07-10;-0.16227432
988;2012-07-11;-0.49050602
989;2012-07-12;-0.3942039
990;2012-07-13;-0.46972427
991;2012-07-16;-0.5718396
992;2012-07-17;-0.1679826
993;2012-07-18;-0.8468174
994;2012-07-19;-0.59407806
995;2012-07-20;-0.26682466
996;2012-07-23;-0.5874739
997;2012-07-24;-0.59888905
998;2012-07-25;-0.48166275
999;2012-07-26;-0.20852344
1000;2012-07-27;-0.105685875
1001;2012-07-30;-0.3697137
1002;2012-07-31;-0.6298618
1003;2012-08-01;0.02598455
1004;2012-08-02;-0.21686873
1005;2012-08-03;-0.17075038
1006;2012-08-06;-0.5299391
1007;2012-08-07;-0.32099468
1008;2012-08-08;-0.59627783
1009;2012-08-09;-0.40529528
1010;2012-08-10;-0.59897083
1011;2012-08-13;-0.17584129
1012;2012-08-14;-0.56209666
1013;2012-08-15;0.0642698
1014;2012-08-16;-0.6932088
1015;2012-08-17;-0.44932303
1016;2012-08-20;-0.37642437
1017;2012-08-21;-0.51136726
1018;2012-08-22;-0.74338645
1019;2012-08-23;-0.3838079
1020;2012-08-24;-0.042086232
1021;2012-08-27;-0.67014015
1022;2012-08-28;-0.3170778
1023;2012-08-29;-0.277833
1024;2012-08-30;-0.5704713
1025;2012-08-31;-0.5459606
1026;2012-09-04;-0.27873862
1027;2012-09-05;-0.52450126
1028;2012-09-06;-0.31656748
1029;2012-09-07;-0.60882974
1030;2012-09-10;-0.13246033
1031;2012-09-11;-0.05986128
1032;2012-09-12;-0.6711908
1033;2012-09-13;-0.5775012
1034;2012-09-14;-0.46261173
1035;2012-09-17;-0.43154868
1036;2012-09-18;-0.0015002966
1037;2012-09-19;-0.59853333
1038;2012-09-20;-0.08466619
1039;2012-09-21;-0.36347842
1040;2012-09-24;-0.529671
1041;2012-09-25;-0.6394272
1042;2012-09-26;0.022298086
1043;2012-09-27;-0.27437907
1044;2012-09-28;-0.13469994
1045;2012-10-01;-0.60301626
1046;2012-10-02;-0.6104873
1047;2012-10-03;-0.39056844
1048;2012-10-04;-0.3825404
1049;2012-10-05;-0.46716318
1050;2012-10-08;-0.45906144
1051;2012-10-09;-0.78577864
1052;2012-10-10;-0.29310018
1053;2012-10-11;-0.65851784
1054;2012-10-12;-0.18726845
1055;2012-10-15;-0.30314374
1056;2012-10-16;-0.36926705
1057;2012-10-17;-0.7719542
1058;2012-10-18;-0.70370305
1059;2012-10-19;-0.2897093
1060;2012-10-22;-0.39733315
1061;2012-10-23;-0.5023934
1062;2012-10-24;-0.62500983
1063;2012-10-25;-0.51759386
1064;2012-10-26;-0.7379526
1065;2012-10-31;-0.34465477
1066;2012-11-01;-0.53830963
1067;2012-11-02;-0.49546748
1068;2012-11-05;-0.4597856
1069;2012-11-06;-0.26597697
1070;2012-11-07;-0.33209834
1071;2012-11-08;-0.40778574
1072;2012-11-09;-0.5300013
1073;2012-11-12;-0.46519408
1074;2012-11-13;-0.76625603
1075;2012-11-14;-0.17248349
1076;2012-11-15;-0.6766544
1077;2012-11-16;-0.50489396
1078;2012-11-19;-0.38802442
1079;2012-11-20;-0.8582802
1080;2012-11-21;-0.4335875
1081;2012-11-23;-0.37391108
1082;2012-11-26;-0.67886436
1083;2012-11-27;-0.29070157
1084;2012-11-28;-0.2626803
1085;2012-11-29;-0.099142775
1086;2012-11-30;-0.33235878
1087;2012-12-03;-0.39760447
1088;2012-12-04;-0.32258207
1089;2012-12-05;-0.7985749
1090;2012-12-06;-0.35627353
1091;2012-12-07;-0.3900177
1092;2012-12-10;-0.6689954
1093;2012-12-11;-0.5840303
1094;2012-12-12;-0.0671497
1095;2012-12-13;-0.46719742
1096;2012-12-14;-0.5832055
1097;2012-12-17;-0.4624253
1098;2012-12-18;-0.46658316
1099;2012-12-19;-0.27597108
1100;2012-12-20;-0.42589393
1101;2012-12-21;-0.334904
1102;2012-12-24;-0.7575281
1103;2012-12-26;-0.5462446
1104;2012-12-27;-0.5179024
1105;2012-12-28;-0.6551659
1106;2012-12-31;-0.3273331
1107;2013-01-02;-0.0014778196
1108;2013-01-03;-0.19458638
1109;2013-01-04;-0.5334781
1110;2013-01-07;-0.7364469
1111;2013-01-08;-0.5975333
1112;2013-01-09;-0.5483147
1113;2013-01-10;-0.49639088
1114;2013-01-11;-0.43878785
1115;2013-01-14;-0.24305236
1116;2013-01-15;-0.45847195
1117;2013-01-16;-0.5905701
1118;2013-01-17;-0.2285974
1119;2013-01-18;0.024046922
1120;2013-01-22;-0.34644824
1121;2013-01-23;-0.35819227
1122;2013-01-24;-0.47879758
1123;2013-01-25;-0.51280266
1124;2013-01-28;-0.4836027
1125;2013-01-29;-0.39101195
1126;2013-01-30;-0.40716633
1127;2013-01-31;-0.3403743
1128;2013-02-01;-0.42071137
1129;2013-02-04;-0.16918044
1130;2013-02-05;-0.42732567
1131;2013-02-06;-0.17725873
1132;2013-02-07;-0.38114327
1133;2013-02-08;-0.54320776
1134;2013-02-11;-0.38048726
1135;2013-02-12;-0.70767635
1136;2013-02-13;0.029274803
1137;2013-02-14;-0.56472796
1138;2013-02-15;-0.20867582
1139;2013-02-19;-0.47013372
1140;2013-02-20;-0.63956684
1141;2013-02-21;-0.5248812
1142;2013-02-22;-0.314593
1143;2013-02-25;-0.2016317
1144;2013-02-26;-0.4957463
1145;2013-02-27;-0.55250823
1146;2013-02-28;-0.37640777
1147;2013-03-01;-0.39097184
1148;2013-03-04;-0.5984141
1149;2013-03-05;-0.45301628
1150;2013-03-06;-0.3370853
1151;2013-03-07;-0.54421884
1152;2013-03-08;-0.55429476
1153;2013-03-11;-0.7053983
1154;2013-03-12;0.10514845
1155;2013-03-13;-0.06434111
1156;2013-03-14;0.11267509
1157;2013-03-15;-0.48104495
1158;2013-03-18;-0.11173554
1159;2013-03-19;-0.5069449
1160;2013-03-20;-0.664883
1161;2013-03-21;-0.6453413
1162;2013-03-22;-0.26683113
1163;2013-03-25;-0.17556675
1164;2013-03-26;-0.38498434
1165;2013-03-27;-0.35395968
1166;2013-03-28;-0.18145612
1167;2013-04-01;-0.66707003
1168;2013-04-02;-0.063962206
1169;2013-04-03;-0.13967952
1170;2013-04-04;-0.5779414
1171;2013-04-05;-0.3320396
1172;2013-04-08;-0.28268418
1173;2013-04-09;-0.40469494
1174;2013-04-10;-0.54983133
1175;2013-04-11;-0.5772609
1176;2013-04-12;0.29990706
1177;2013-04-15;-0.22322035
1178;2013-04-16;-0.8381592
1179;2013-04-17;-0.3105087
1180;2013-04-18;-0.7316248
1181;2013-04-19;-0.24266088
1182;2013-04-22;-0.076025404
1183;2013-04-23;-0.3928874
1184;2013-04-24;-0.56896824
1185;2013-04-25;-0.4182704
1186;2013-04-26;-0.06305692
1187;2013-04-29;-0.6356478
1188;2013-04-30;-0.41232863
1189;2013-05-01;-0.47940096
1190;2013-05-02;-0.37935337
1191;2013-05-03;-0.2615701
1192;2013-05-06;-0.42137432
1193;2013-05-07;-0.6655826
1194;2013-05-08;-0.2971119
1195;2013-05-09;-0.39195195
1196;2013-05-10;-0.36580366
1197;2013-05-13;-0.739113
1198;2013-05-14;-0.12210854
1199;2013-05-15;-0.39528406
1200;2013-05-16;-0.40433294
1201;2013-05-17;-0.73770213
1202;2013-05-20;-0.56347877
1203;2013-05-21;-0.3963233
1204;2013-05-22;-0.36777216
1205;2013-05-23;-0.41218776
1206;2013-05-24;-0.8343574
1207;2013-05-28;-0.86095047
1208;2013-05-29;0.021497564
1209;2013-05-30;-0.4445714
1210;2013-05-31;-0.24202299
1211;2013-06-03;-0.49344125
1212;2013-06-04;-0.5269637
1213;2013-06-05;-0.72159207
1214;2013-06-06;-0.3526337
1215;2013-06-07;-0.037780188
1216;2013-06-10;-0.15087855
1217;2013-06-11;-0.26195535
1218;2013-06-12;-0.26523942
1219;2013-06-13;-0.42963463
1220;2013-06-14;-0.16273424
1221;2013-06-17;-0.6399232
1222;2013-06-18;-0.636905
1223;2013-06-19;-0.69343626
1224;2013-06-20;-0.708693
1225;2013-06-21;-0.23822165
1226;2013-06-24;-0.5799083
1227;2013-06-25;-0.41774195
1228;2013-06-26;-0.564563
1229;2013-06-27;-0.049400616
1230;2013-06-28;-0.5697172
1231;2013-07-01;-0.56039083
1232;2013-07-02;-0.43949404
1233;2013-07-03;-0.8158636
1234;2013-07-05;-0.39231616
1235;2013-07-08;-0.46652025
1236;2013-07-09;-0.38633794
1237;2013-07-10;-0.24536231
1238;2013-07-11;-0.37240228
1239;2013-07-12;-0.08030069
1240;2013-07-15;-0.2634705
1241;2013-07-16;-0.60806024
1242;2013-07-17;-0.2304995
1243;2013-07-18;-0.2019091
1244;2013-07-19;-0.74179125
1245;2013-07-22;-0.43781462
1246;2013-07-23;-0.60327554
1247;2013-07-24;-0.423318
1248;2013-07-25;-0.2869927
1249;2013-07-26;-0.3332364
1250;2013-07-29;-0.17742081
1251;2013-07-30;0.029328614
1252;2013-07-31;-0.32768875
1253;2013-08-01;-0.1549897
1254;2013-08-02;-0.5781922
1255;2013-08-05;-0.42312154
1256;2013-08-06;-0.51926005
1257;2013-08-07;-0.3416248
1258;2013-08-08;-0.44943395
1259;2013-08-09;-0.3583911
1260;2013-08-12;-0.60329425
1261;2013-08-13;-0.4487024
1262;2013-08-14;-0.3017188
1263;2013-08-15;-0.7155239
1264;2013-08-16;-0.4686745
1265;2013-08-19;-0.54510343
1266;2013-08-20;-0.33734655
1267;2013-08-21;-0.67319745
1268;2013-08-22;-0.7594122
1269;2013-08-23;-0.3664928
1270;2013-08-26;-0.41394025
1271;2013-08-27;-0.51156884
1272;2013-08-28;0.21036907
1273;2013-08-29;0.20532317
1274;2013-08-30;-0.71935683
1275;2013-09-03;-0.07975181
1276;2013-09-04;-0.14608337
1277;2013-09-05;-0.46660218
1278;2013-09-06;-0.7454389
1279;2013-09-09;-0.52774084
1280;2013-09-10;-0.36661595
1281;2013-09-11;-0.06563039
1282;2013-09-12;-0.049719736
1283;2013-09-13;-0.40448627
1284;2013-09-16;-0.4167881
1285;2013-09-17;-0.3273601
1286;2013-09-18;-0.36182427
1287;2013-09-19;-0.53555775
1288;2013-09-20;-0.35378218
1289;2013-09-23;-0.37051135
1290;2013-09-24;-0.5226046
1291;2013-09-25;-0.20634261
1292;2013-09-26;0.03938508
1293;2013-09-27;-0.33970052
1294;2013-09-30;-0.28722176
1295;2013-10-01;-0.2800854
1296;2013-10-02;-0.6605239
1297;2013-10-03;-0.64957
1298;2013-10-04;-0.43563375
1299;2013-10-07;-0.21273175
1300;2013-10-08;-0.07254684
1301;2013-10-09;-0.23071358
1302;2013-10-10;-0.4183281
1303;2013-10-11;-0.30023038
1304;2013-10-14;-0.103555456
1305;2013-10-15;-0.2825837
1306;2013-10-16;-0.55998915
1307;2013-10-17;-0.21644306
1308;2013-10-18;-0.49495786
1309;2013-10-21;-0.3412032
1310;2013-10-22;-0.3819441
1311;2013-10-23;-0.54384476
1312;2013-10-24;-0.31370673
1313;2013-10-25;-0.41617912
1314;2013-10-28;-0.46518916
1315;2013-10-29;-0.25631768
1316;2013-10-30;-0.40577683
1317;2013-10-31;-0.26506212
1318;2013-11-01;-0.163983
1319;2013-11-04;-0.5212585
1320;2013-11-05;-0.41324764
1321;2013-11-06;-0.29469708
1322;2013-11-07;-0.48703608
1323;2013-11-08;-0.4596893
1324;2013-11-11;-0.41925687
1325;2013-11-12;-0.54914993
1326;2013-11-13;-0.2110568
1327;2013-11-14;-0.68677413
1328;2013-11-15;-0.71161443
1329;2013-11-18;-0.53865606
1330;2013-11-19;-0.44238734
1331;2013-11-20;-0.08770762
1332;2013-11-21;0.0027689696
1333;2013-11-22;-0.12719359
1334;2013-11-25;-0.75266993
1335;2013-11-26;-0.4458769
1336;2013-11-27;-0.68570894
1337;2013-11-29;-0.26243752
1338;2013-12-02;-0.5631381
1339;2013-12-03;-0.40751895
1340;2013-12-04;-0.25428864
1341;2013-12-05;-0.33552712
1342;2013-12-06;-0.35633653
1343;2013-12-09;-0.33584377
1344;2013-12-10;-0.32353702
1345;2013-12-11;-0.48662296
1346;2013-12-12;-0.6456765
1347;2013-12-13;-0.7233315
1348;2013-12-16;-0.15020746
1349;2013-12-17;-0.29325598
1350;2013-12-18;-0.7039639
1351;2013-12-19;-0.6050149
1352;2013-12-20;-0.7238574
1353;2013-12-23;-0.72314876
1354;2013-12-24;-0.22046205
1355;2013-12-26;-0.12927973
1356;2013-12-27;-0.2703529
1357;2013-12-30;-0.67183626
1358;2013-12-31;-0.35912755
1359;2014-01-02;-0.41675884
1360;2014-01-03;-0.5017284
1361;2014-01-06;-0.67126954
1362;2014-01-07;-0.6650125
1363;2014-01-08;-0.22802594
1364;2014-01-09;-0.54792273
1365;2014-01-10;-0.5253373
1366;2014-01-13;-0.33323628
1367;2014-01-14;-0.27421504
1368;2014-01-15;-0.28223923
1369;2014-01-16;-0.61588895
1370;2014-01-17;-0.3833432
1371;2014-01-21;-0.7554813
1372;2014-01-22;-0.5598933
1373;2014-01-23;-0.64692175
1374;2014-01-24;-0.29683357
1375;2014-01-27;-0.23826142
1376;2014-01-28;-0.156375
1377;2014-01-29;-0.53529423
1378;2014-01-30;-0.52351624
1379;2014-01-31;-0.39373797
1380;2014-02-03;-0.40910578
1381;2014-02-04;-0.5839681
1382;2014-02-05;-0.21328855
1383;2014-02-06;-0.4745168
1384;2014-02-07;-0.3559971
1385;2014-02-10;-0.38591486
1386;2014-02-11;-0.47833252
1387;2014-02-12;-0.83536994
1388;2014-02-13;-0.81042796
1389;2014-02-14;-0.72741973
1390;2014-02-18;-0.5864965
1391;2014-02-19;-0.29121065
1392;2014-02-20;-0.66936255
1393;2014-02-21;-0.52210206
1394;2014-02-24;-0.07738449
1395;2014-02-25;-0.4095409
1396;2014-02-26;-0.5223919
1397;2014-02-27;-0.35473546
1398;2014-02-28;-0.44320565
1399;2014-03-03;-0.6038058
1400;2014-03-04;-0.5115396
1401;2014-03-05;-0.45148915
1402;2014-03-06;0.007883698
1403;2014-03-07;-0.65915287
1404;2014-03-10;-0.6105984
1405;2014-03-11;-0.44756413
1406;2014-03-12;-0.5820602
1407;2014-03-13;-0.35028118
1408;2014-03-14;-0.40750414
1409;2014-03-17;-0.3686989
1410;2014-03-18;-0.09508671
1411;2014-03-19;-0.4559955
1412;2014-03-20;0.01695445
1413;2014-03-21;-0.20151165
1414;2014-03-24;-0.2237277
1415;2014-03-25;-0.3369832
1416;2014-03-26;-0.20390908
1417;2014-03-27;-0.29768747
1418;2014-03-28;-0.23662265
1419;2014-03-31;-0.22381374
1420;2014-04-01;-0.8122055
1421;2014-04-02;-0.744011
1422;2014-04-03;-0.2105099
1423;2014-04-04;-0.3920626
1424;2014-04-07;-0.640055
1425;2014-04-08;-0.1427915
1426;2014-04-09;-0.39031985
1427;2014-04-10;0.029121071
1428;2014-04-11;0.016445804
1429;2014-04-14;-0.106550075
1430;2014-04-15;0.1198172
1431;2014-04-16;-0.42868114
1432;2014-04-17;-0.1009474
1433;2014-04-21;-0.3262841
1434;2014-04-22;-0.59721744
1435;2014-04-23;-0.24207993
1436;2014-04-24;-0.45758772
1437;2014-04-25;-0.6948258
1438;2014-04-28;-0.37826958
1439;2014-04-29;-0.53176826
1440;2014-04-30;-0.52572334
1441;2014-05-01;-0.52504414
1442;2014-05-02;-0.13855615
1443;2014-05-05;0.06356661
1444;2014-05-06;-0.059001364
1445;2014-05-07;-0.21882017
1446;2014-05-08;-0.6785253
1447;2014-05-09;-0.11786914
1448;2014-05-12;-0.49210677
1449;2014-05-13;-0.34372908
1450;2014-05-14;-0.5353117
1451;2014-05-15;-0.5681008
1452;2014-05-16;-0.87186176
1453;2014-05-19;-0.6759338
1454;2014-05-20;-0.37216008
1455;2014-05-21;-0.28958568
1456;2014-05-22;-0.16934496
1457;2014-05-23;-0.48961157
1458;2014-05-27;-0.19165412
1459;2014-05-28;-0.43525115
1460;2014-05-29;-0.6284865
1461;2014-05-30;-0.77750033
1462;2014-06-02;-0.21562557
1463;2014-06-03;-0.168457
1464;2014-06-04;-0.48708352
1465;2014-06-05;-0.34928474
1466;2014-06-06;-0.31237987
1467;2014-06-09;-0.47248024
1468;2014-06-10;-0.47255713
1469;2014-06-11;-0.34151402
1470;2014-06-12;-0.36126584
1471;2014-06-13;-0.030982684
1472;2014-06-16;-0.21876955
1473;2014-06-17;-0.21659598
1474;2014-06-18;-0.567809
1475;2014-06-19;-0.5752014
1476;2014-06-20;-0.34821194
1477;2014-06-23;-0.5952849
1478;2014-06-24;-0.4984885
1479;2014-06-25;-0.43617082
1480;2014-06-26;-0.4014286
1481;2014-06-27;-0.56803477
1482;2014-06-30;-0.4828085
1483;2014-07-01;-0.14202447
1484;2014-07-02;-0.40395933
1485;2014-07-03;-0.19291523
1486;2014-07-07;-0.67350423
1487;2014-07-08;-0.5903819
1488;2014-07-09;-0.43993354
1489;2014-07-10;-0.65618795
1490;2014-07-11;-0.2444832
1491;2014-07-14;-0.04649069
1492;2014-07-15;-0.36654884
1493;2014-07-16;-0.43580204
1494;2014-07-17;-0.25761262
1495;2014-07-18;-0.57636833
1496;2014-07-21;-0.75454855
1497;2014-07-22;-0.6407207
1498;2014-07-23;-0.7088746
1499;2014-07-24;-0.36001217
1500;2014-07-25;-0.534062
1501;2014-07-28;-0.43584624
1502;2014-07-29;-0.48413897
1503;2014-07-30;-0.5614896
1504;2014-07-31;-0.55008364
1505;2014-08-01;-0.7400788
1506;2014-08-04;-0.19095764
1507;2014-08-05;-0.3931273
1508;2014-08-06;-0.74917454
1509;2014-08-07;-0.27942416
1510;2014-08-08;-0.613381
1511;2014-08-11;-0.61498135
1512;2014-08-12;-0.39010993
1513;2014-08-13;-0.13868973
1514;2014-08-14;-0.6000136
1515;2014-08-15;-0.6908504
1516;2014-08-18;-0.549981
1517;2014-08-19;-0.6159352
1518;2014-08-20;-0.30905634
1519;2014-08-21;-0.45561057
1520;2014-08-22;-0.7545503
1521;2014-08-25;-0.15747799
1522;2014-08-26;-0.5945302
1523;2014-08-27;-0.53306234
1524;2014-08-28;-0.2959531
1525;2014-08-29;-0.5124337
1526;2014-09-02;-0.38720265
1527;2014-09-03;-0.5933565
1528;2014-09-04;-0.31971362
1529;2014-09-05;-0.2968256
1530;2014-09-08;-0.34734377
1531;2014-09-09;-0.3348847
1532;2014-09-10;-0.33191654
1533;2014-09-11;-0.15655217
1534;2014-09-12;-0.251667
1535;2014-09-15;-0.5800659
1536;2014-09-16;-0.54706097
1537;2014-09-17;-0.28082675
1538;2014-09-18;-0.45876175
1539;2014-09-19;-0.55564165
1540;2014-09-22;-0.24396214
1541;2014-09-23;-0.21577835
1542;2014-09-24;0.19921173
1543;2014-09-25;-0.11460824
1544;2014-09-26;-0.2976942
1545;2014-09-29;-0.52998924
1546;2014-09-30;-0.5606746
1547;2014-10-01;-0.27753776
1548;2014-10-02;-0.448788
1549;2014-10-03;-0.60123307
1550;2014-10-06;-0.64496267
1551;2014-10-07;-0.16920105
1552;2014-10-08;-0.1116424
1553;2014-10-09;-0.28877035
1554;2014-10-10;-0.58018017
1555;2014-10-13;-0.23077598
1556;2014-10-14;-0.39279166
1557;2014-10-15;-0.62145966
1558;2014-10-16;0.06526425
1559;2014-10-17;-0.44548267
1560;2014-10-20;-0.5354238
1561;2014-10-21;-0.12811439
1562;2014-10-22;-0.17405224
1563;2014-10-23;-0.45268402
1564;2014-10-24;-0.4169917
1565;2014-10-27;-0.8067911
1566;2014-10-28;-0.4296568
1567;2014-10-29;-0.20328459
1568;2014-10-30;-0.2781157
1569;2014-10-31;-0.3628712
1570;2014-11-03;-0.37600634
1571;2014-11-04;-0.40961152
1572;2014-11-05;-0.58836627
1573;2014-11-06;-0.14283934
1574;2014-11-07;-0.47759962
1575;2014-11-10;-0.48911452
1576;2014-11-11;-0.22563228
1577;2014-11-12;-0.58656186
1578;2014-11-13;-0.3348619
1579;2014-11-14;-0.3341236
1580;2014-11-17;-0.30478182
1581;2014-11-18;-0.5634703
1582;2014-11-19;-0.2729898
1583;2014-11-20;-0.46271047
1584;2014-11-21;-0.4196108
1585;2014-11-24;-0.55189836
1586;2014-11-25;-0.44893914
1587;2014-11-26;-0.5005709
1588;2014-11-28;-0.24326344
1589;2014-12-01;-0.28962788
1590;2014-12-02;-0.5302803
1591;2014-12-03;-0.40302053
1592;2014-12-04;-0.26335138
1593;2014-12-05;-0.6659442
1594;2014-12-08;-0.81670606
1595;2014-12-09;-0.5493001
1596;2014-12-10;-0.4421277
1597;2014-12-11;0.03534148
1598;2014-12-12;-0.45811683
1599;2014-12-15;-0.53777933
1600;2014-12-16;-0.43610948
1601;2014-12-17;-0.4339676
1602;2014-12-18;-0.38618308
1603;2014-12-19;-0.5211948
1604;2014-12-22;-0.20597704
1605;2014-12-23;-0.74987155
1606;2014-12-24;-0.7547337
1607;2014-12-26;-0.40763417
1608;2014-12-29;-0.51509905
1609;2014-12-30;-0.57733506
1610;2014-12-31;-0.38459474
1611;2015-01-02;-0.43600735
1612;2015-01-05;-0.1457195
1613;2015-01-06;-0.36537918
1614;2015-01-07;-0.31092325
1615;2015-01-08;-0.6221782
1616;2015-01-09;-0.4321339
1617;2015-01-12;-0.54090595
1618;2015-01-13;-0.29449585
1619;2015-01-14;-0.49654168
1620;2015-01-15;-0.35271057
1621;2015-01-16;-0.6165987
1622;2015-01-20;-0.4282863
1623;2015-01-21;-0.22478369
1624;2015-01-22;-0.62866765
1625;2015-01-23;-0.5338756
1626;2015-01-26;-0.7385968
1627;2015-01-27;-0.56166
1628;2015-01-28;-0.21531041
1629;2015-01-29;-0.5616448
1630;2015-01-30;-0.6169022
1631;2015-02-02;-0.1097831
1632;2015-02-03;-0.44652542
1633;2015-02-04;-0.601565
1634;2015-02-05;-0.48961434
1635;2015-02-06;-0.49444222
1636;2015-02-09;-0.45567656
1637;2015-02-10;-0.547168
1638;2015-02-11;-0.21112177
1639;2015-02-12;-0.36519632
1640;2015-02-13;-0.5888627
1641;2015-02-17;-0.61170125
1642;2015-02-18;-0.31303647
1643;2015-02-19;-0.58109105
1644;2015-02-20;-0.59974676
1645;2015-02-23;-0.13968757
1646;2015-02-24;-0.15399761
1647;2015-02-25;-0.2749142
1648;2015-02-26;-0.6414836
1649;2015-02-27;-0.20129812
1650;2015-03-02;-0.23068447
1651;2015-03-03;-0.23417377
1652;2015-03-04;-0.37594804
1653;2015-03-05;-0.5912894
1654;2015-03-06;-0.090614185
1655;2015-03-09;-0.49227533
1656;2015-03-10;-0.62350136
1657;2015-03-11;-0.3681088
1658;2015-03-12;-0.3611645
1659;2015-03-13;-0.26548377
1660;2015-03-16;-0.26047653
1661;2015-03-17;-0.07547827
1662;2015-03-18;-0.24511568
1663;2015-03-19;-0.25864488
1664;2015-03-20;-0.025264
1665;2015-03-23;-0.722775
1666;2015-03-24;-0.583411
1667;2015-03-25;0.00020358265
1668;2015-03-26;-0.2476795
1669;2015-03-27;-0.10552466
1670;2015-03-30;-0.48462886
1671;2015-03-31;-0.49524435
1672;2015-04-01;-0.20961985
1673;2015-04-02;-0.69731027
1674;2015-04-06;-0.6743272
1675;2015-04-07;-0.613834
1676;2015-04-08;-0.49056745
1677;2015-04-09;-0.23200431
1678;2015-04-10;0.14784695
1679;2015-04-13;0.20184653
1680;2015-04-14;-0.21235201
1681;2015-04-15;-0.3577975
1682;2015-04-16;-0.35868102
1683;2015-04-17;-0.6440445
1684;2015-04-20;-0.48064104
1685;2015-04-21;-0.21686175
1686;2015-04-22;-0.08803813
1687;2015-04-23;-0.32763356
1688;2015-04-24;-0.15327133
1689;2015-04-27;0.07374282
1690;2015-04-28;-0.20182014
1691;2015-04-29;-0.52440584
1692;2015-04-30;-0.49924454
1693;2015-05-01;-0.52739555
1694;2015-05-04;-0.44802466
1695;2015-05-05;-0.51306474
1696;2015-05-06;-0.16314846
1697;2015-05-07;-0.101265036
1698;2015-05-08;-0.14826886
1699;2015-05-11;-0.4092524
1700;2015-05-12;-0.4333096
1701;2015-05-13;-0.17341635
1702;2015-05-14;-0.7285259
1703;2015-05-15;-0.28798404
1704;2015-05-18;-0.13690273
1705;2015-05-19;-0.6856778
1706;2015-05-20;-0.32334074
1707;2015-05-21;-0.22791596
1708;2015-05-22;-0.11906676
